90.2483	111.232	13.5187	3.5185
101.805	106.024	71.7616	3.47895
53.4882	81.261	57.1639	3.22845
48.891	72.782	19.7885	3.74401
7.3262	34.002	108.041	4.07205
66.0745	1.25476	5.70394	2.92056
37.2044	6.77325	39.8714	3.36066
104.967	60.9954	24.919	3.29677
16.0502	88.3644	48.0126	4.07605
42.7011	94.8097	69.553	3.6987
94.1022	64.1309	49.6469	3.39209
100.402	47.1086	57.4937	3.91438
8.79579	60.9764	66.3234	3.50921
88.3318	111.678	58.5845	3.08249
93.1401	59.9913	78.2756	2.93998
90.2932	95.8043	41.3228	3.82374
51.2385	23.1305	30.5159	3.41231
16.6471	58.9468	82.2765	3.90036
60.9438	96.9554	26.3368	3.98851
57.5593	47.9773	6.30337	3.63604
7.73376	6.49364	86.4681	3.33003
82.9773	111.945	78.9	3.28168
70.9878	80.8825	16.8235	3.65146
44.1867	68.0981	89.8982	3.53334
4.66581	83.0145	12.1065	4.20781
12.8971	30.745	64.4174	3.93441
107.469	55.6549	12.298	3.51249
25.4712	49.4495	31.7477	3.61225
26.7185	18.6272	23.4438	3.14258
81.3852	44.5379	105.775	3.36441
100.448	57.1503	21.8173	3.19931
51.797	103.24	71.8682	2.97888
1.86154	25.2216	53.0835	3.70726
18.2157	97.9886	4.84455	3.46829
87.6107	88.8813	89.4406	4.14911
25.4641	6.30739	100.518	4.01232
47.6432	56.5242	54.5318	3.76439
4.22298	51.3175	68.9782	3.27669
111.254	16.2358	8.85197	3.91291
8.75738	42.8599	72.3018	4.02431
22.2554	26.6003	112.598	4.19464
112.907	51.1504	22.0674	3.66049
87.8466	100.115	5.90803	3.54643
8.85632	91.2632	89.1067	3.25559
60.1691	110.482	111.311	3.44288
67.7987	30.1232	35.6604	3.43203
89.1618	25.601	76.4206	3.03952
6.84944	105.308	3.84348	3.94282
6.66434	52.4618	19.9466	4.57333
91.2691	103.368	36.0436	3.9148
68.7067	84.9929	9.6592	4.1816
60.4044	43.481	99.7799	3.56401
72.3131	63.2929	0.406006	3.34265
104.867	2.80366	-0.943952	3.43655
40.5399	107.811	87.059	3.74873
112.569	74.6436	45.3627	3.26233
